,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
164,62.0,2.0,0.0,0.0,0.0,78.0,446.0,58.0,253.0,1269.0,680.0,775.0,688.0,248.0,280.0,194.0,779.0,2.0,352.0,5.0
165,92.0,35.0,0.0,0.0,0.0,100.0,595.0,84.0,617.0,1195.0,622.0,733.0,630.0,115.0,486.0,125.0,737.0,96.0,295.0,5.0
166,139.0,114.0,0.0,0.0,0.0,38.0,71.0,101.0,906.0,95.0,14.0,70.0,22.0,311.0,196.0,218.0,69.0,1811.0,440.0,2.0
167,165.0,143.0,0.0,0.0,0.0,3.0,5.0,15.0,15.0,19.0,2.0,17.0,0.0,362.0,126.0,239.0,17.0,1898.0,1092.0,6.0
168,77.0,74.0,0.0,0.0,0.0,163.0,698.0,168.0,951.0,775.0,335.0,469.0,348.0,201.0,427.0,90.0,473.0,771.0,783.0,1.0
169,181.0,28.0,0.0,0.0,0.0,163.0,956.0,26.0,365.0,216.0,66.0,129.0,61.0,316.0,220.0,187.0,126.0,1580.0,1020.0,6.0
170,181.0,124.0,0.0,0.0,0.0,142.0,473.0,68.0,419.0,605.0,242.0,335.0,243.0,263.0,311.0,146.0,340.0,714.0,796.0,1.0
171,235.0,91.0,0.0,0.0,0.0,74.0,14.0,84.0,476.0,820.0,365.0,489.0,363.0,227.0,426.0,67.0,493.0,694.0,1111.0,1.0
172,31.0,147.0,0.0,0.0,0.0,67.0,381.0,48.0,222.0,185.0,57.0,107.0,50.0,331.0,198.0,196.0,106.0,1468.0,1195.0,1.0
173,22.0,81.0,0.0,0.0,1.0,140.0,930.0,174.0,991.0,263.0,79.0,166.0,85.0,270.0,252.0,201.0,164.0,1560.0,342.0,2.0
174,31.0,84.0,0.0,0.0,0.0,81.0,452.0,93.0,842.0,77.0,7.0,67.0,11.0,311.0,208.0,206.0,66.0,1861.0,598.0,2.0
175,141.0,171.0,0.0,0.0,0.0,108.0,467.0,94.0,894.0,617.0,264.0,343.0,251.0,295.0,296.0,130.0,348.0,538.0,1249.0,4.0
176,232.0,173.0,0.0,0.0,0.0,24.0,23.0,43.0,316.0,246.0,87.0,89.0,130.0,319.0,46.0,303.0,139.0,1122.0,1714.0,3.0
177,251.0,21.0,0.0,0.0,0.0,23.0,249.0,73.0,192.0,1128.0,565.0,702.0,589.0,53.0,529.0,159.0,706.0,218.0,62.0,5.0
178,202.0,50.0,0.0,0.0,0.0,4.0,96.0,36.0,142.0,166.0,40.0,111.0,38.0,306.0,234.0,183.0,110.0,1699.0,878.0,6.0
179,97.0,96.0,0.0,0.0,0.0,150.0,877.0,126.0,1075.0,200.0,44.0,131.0,59.0,272.0,248.0,203.0,128.0,1719.0,345.0,2.0
180,37.0,178.0,0.0,0.0,0.0,72.0,71.0,164.0,1100.0,565.0,229.0,298.0,217.0,301.0,256.0,166.0,301.0,392.0,951.0,4.0
181,37.0,135.0,0.0,0.0,0.0,24.0,36.0,32.0,65.0,118.0,51.0,61.0,26.0,387.0,139.0,198.0,61.0,1570.0,1501.0,0.0
182,150.0,118.0,0.0,0.0,0.0,186.0,989.0,36.0,334.0,599.0,236.0,336.0,233.0,254.0,332.0,134.0,341.0,886.0,839.0,1.0
183,85.0,182.0,0.0,0.0,0.0,125.0,601.0,93.0,618.0,950.0,423.0,573.0,437.0,167.0,491.0,60.0,577.0,609.0,739.0,4.0
184,103.0,57.0,0.0,0.0,0.0,72.0,246.0,54.0,338.0,1053.0,523.0,647.0,522.0,100.0,581.0,32.0,651.0,254.0,555.0,5.0
185,59.0,41.0,0.0,0.0,0.0,44.0,255.0,42.0,287.0,1093.0,555.0,679.0,554.0,101.0,553.0,72.0,683.0,217.0,451.0,5.0
186,61.0,191.0,0.0,0.0,0.0,110.0,613.0,77.0,447.0,937.0,423.0,560.0,427.0,191.0,473.0,55.0,564.0,588.0,912.0,4.0
187,242.0,83.0,0.0,0.0,0.0,38.0,111.0,5.0,3.0,32.0,2.0,29.0,1.0,349.0,149.0,229.0,29.0,1893.0,864.0,6.0
188,21.0,76.0,0.0,0.0,0.0,95.0,508.0,69.0,229.0,972.0,436.0,594.0,446.0,155.0,522.0,43.0,598.0,725.0,752.0,1.0
189,95.0,81.0,0.0,1.0,0.0,126.0,818.0,84.0,235.0,485.0,194.0,259.0,141.0,345.0,275.0,102.0,261.0,1219.0,1374.0,0.0
190,118.0,142.0,0.0,0.0,0.0,157.0,950.0,1.0,33.0,82.0,27.0,35.0,29.0,365.0,108.0,254.0,35.0,3.0,466.0,6.0
191,85.0,183.0,0.0,0.0,0.0,93.0,512.0,86.0,110.0,349.0,118.0,149.0,171.0,279.0,93.0,294.0,179.0,941.0,1894.0,3.0
192,5.0,163.0,0.0,0.0,0.0,95.0,443.0,105.0,923.0,395.0,135.0,158.0,205.0,268.0,64.0,336.0,214.0,1008.0,1832.0,3.0
193,38.0,100.0,0.0,0.0,0.0,43.0,136.0,54.0,135.0,143.0,63.0,69.0,31.0,396.0,138.0,188.0,70.0,1553.0,1514.0,0.0
194,22.0,136.0,0.0,0.0,0.0,12.0,38.0,36.0,126.0,107.0,37.0,67.0,20.0,362.0,170.0,194.0,68.0,1721.0,1446.0,0.0
195,246.0,42.0,0.0,0.0,0.0,47.0,99.0,48.0,267.0,1237.0,654.0,760.0,661.0,198.0,384.0,138.0,764.0,41.0,473.0,5.0
196,32.0,89.0,0.0,0.0,0.0,43.0,224.0,32.0,106.0,33.0,1.0,25.0,7.0,345.0,136.0,246.0,25.0,1893.0,215.0,2.0
197,102.0,204.0,0.0,0.0,0.0,62.0,280.0,92.0,453.0,301.0,97.0,123.0,159.0,276.0,75.0,317.0,167.0,1271.0,1855.0,3.0
198,242.0,83.0,0.0,0.0,0.0,38.0,111.0,5.0,3.0,32.0,2.0,29.0,1.0,349.0,149.0,229.0,29.0,1893.0,864.0,6.0
199,22.0,14.0,0.0,0.0,0.0,75.0,325.0,26.0,234.0,1002.0,459.0,612.0,470.0,119.0,574.0,23.0,616.0,800.0,666.0,1.0
200,74.0,64.0,0.0,0.0,0.0,115.0,929.0,93.0,900.0,529.0,207.0,294.0,165.0,304.0,325.0,91.0,297.0,1257.0,1310.0,0.0
201,221.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
202,239.0,52.0,0.0,0.0,0.0,28.0,227.0,12.0,117.0,207.0,57.0,126.0,58.0,304.0,226.0,193.0,124.0,1524.0,701.0,6.0
203,211.0,83.0,0.0,0.0,0.0,91.0,746.0,70.0,402.0,327.0,94.0,217.0,91.0,238.0,337.0,145.0,219.0,1581.0,582.0,6.0
204,85.0,176.0,0.0,0.0,0.0,75.0,308.0,75.0,293.0,286.0,104.0,93.0,160.0,319.0,9.0,342.0,168.0,1381.0,1654.0,3.0
205,197.0,172.0,0.0,0.0,0.0,73.0,486.0,115.0,568.0,842.0,382.0,502.0,377.0,236.0,423.0,61.0,506.0,598.0,1207.0,4.0
206,118.0,74.0,0.0,0.0,0.0,23.0,107.0,52.0,218.0,1038.0,503.0,641.0,507.0,67.0,599.0,16.0,645.0,417.0,521.0,5.0
207,215.0,158.0,0.0,0.0,0.0,56.0,147.0,87.0,126.0,345.0,114.0,141.0,179.0,272.0,74.0,322.0,187.0,1092.0,1854.0,3.0
208,23.0,194.0,0.0,0.0,0.0,102.0,588.0,96.0,757.0,870.0,389.0,524.0,394.0,205.0,454.0,60.0,528.0,671.0,1007.0,4.0
209,79.0,105.0,0.0,0.0,0.0,86.0,597.0,79.0,361.0,456.0,189.0,240.0,134.0,362.0,248.0,113.0,242.0,1127.0,1408.0,0.0
210,12.0,180.0,0.0,0.0,0.0,130.0,945.0,184.0,1109.0,522.0,209.0,260.0,189.0,328.0,216.0,181.0,264.0,249.0,1296.0,4.0
211,9.0,83.0,0.0,0.0,0.0,19.0,35.0,36.0,46.0,59.0,1.0,54.0,6.0,317.0,193.0,215.0,53.0,1896.0,513.0,2.0
212,102.0,214.0,0.0,0.0,0.0,91.0,612.0,80.0,605.0,279.0,91.0,107.0,152.0,287.0,56.0,325.0,161.0,1314.0,1784.0,3.0
213,231.0,20.0,0.0,0.0,0.0,27.0,124.0,42.0,98.0,1124.0,557.0,699.0,585.0,48.0,553.0,136.0,703.0,236.0,115.0,5.0
214,122.0,132.0,0.0,0.0,0.0,10.0,149.0,7.0,33.0,11.0,0.0,11.0,0.0,364.0,116.0,247.0,11.0,1766.0,791.0,2.0
215,137.0,133.0,0.0,0.0,0.0,62.0,379.0,7.0,181.0,18.0,5.0,9.0,4.0,372.0,103.0,252.0,9.0,978.0,1279.0,6.0
216,42.0,126.0,0.0,0.0,0.0,4.0,23.0,74.0,605.0,45.0,6.0,34.0,5.0,348.0,151.0,228.0,34.0,1860.0,864.0,6.0
217,237.0,107.0,0.0,0.0,0.0,12.0,56.0,43.0,15.0,116.0,56.0,56.0,23.0,403.0,127.0,192.0,59.0,1642.0,1538.0,0.0
218,19.0,178.0,0.0,0.0,0.0,91.0,621.0,101.0,912.0,614.0,253.0,345.0,248.0,267.0,321.0,132.0,350.0,727.0,980.0,4.0
219,57.0,100.0,0.0,0.0,0.0,124.0,856.0,90.0,394.0,401.0,139.0,229.0,133.0,273.0,275.0,174.0,231.0,1139.0,590.0,6.0
220,48.0,128.0,0.0,0.0,0.0,4.0,23.0,10.0,22.0,12.0,0.0,12.0,0.0,363.0,118.0,246.0,12.0,1766.0,791.0,2.0
221,21.0,76.0,0.0,0.0,0.0,95.0,508.0,69.0,229.0,972.0,436.0,594.0,446.0,155.0,522.0,43.0,598.0,725.0,752.0,1.0
222,234.0,75.0,0.0,0.0,0.0,10.0,2.0,7.0,10.0,257.0,70.0,187.0,67.0,252.0,324.0,144.0,185.0,1661.0,706.0,6.0
223,33.0,72.0,0.0,0.0,0.0,84.0,121.0,97.0,137.0,404.0,174.0,213.0,116.0,378.0,225.0,120.0,215.0,1148.0,1471.0,0.0
224,21.0,46.0,0.0,0.0,0.0,61.0,320.0,30.0,160.0,1197.0,620.0,728.0,638.0,108.0,471.0,150.0,732.0,86.0,152.0,5.0
225,95.0,83.0,0.0,0.0,0.0,44.0,98.0,16.0,136.0,423.0,143.0,250.0,130.0,261.0,318.0,141.0,252.0,1353.0,822.0,6.0
226,70.0,84.0,0.0,0.0,0.0,100.0,868.0,101.0,891.0,216.0,43.0,139.0,69.0,247.0,250.0,226.0,135.0,1722.0,42.0,2.0
227,215.0,67.0,0.0,0.0,0.0,82.0,129.0,132.0,1012.0,630.0,262.0,366.0,260.0,246.0,354.0,120.0,371.0,893.0,937.0,1.0
228,249.0,162.0,0.0,1.0,0.0,101.0,641.0,96.0,478.0,881.0,390.0,537.0,396.0,189.0,482.0,47.0,541.0,802.0,957.0,4.0
229,171.0,49.0,0.0,0.0,0.0,56.0,145.0,67.0,89.0,1162.0,608.0,714.0,613.0,122.0,479.0,123.0,718.0,87.0,316.0,5.0
230,67.0,116.0,0.0,0.0,0.0,74.0,429.0,72.0,335.0,340.0,97.0,231.0,94.0,227.0,359.0,134.0,233.0,1622.0,1023.0,2.0
231,81.0,98.0,0.0,1.0,0.0,44.0,75.0,73.0,322.0,370.0,171.0,186.0,105.0,409.0,180.0,132.0,184.0,991.0,1499.0,0.0
232,165.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
233,215.0,140.0,0.0,0.0,0.0,4.0,96.0,3.0,40.0,3.0,0.0,3.0,0.0,372.0,100.0,255.0,3.0,220.0,791.0,6.0
234,180.0,151.0,0.0,0.0,0.0,112.0,977.0,226.0,1055.0,688.0,294.0,400.0,316.0,220.0,334.0,166.0,405.0,474.0,238.0,4.0
235,167.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
236,46.0,218.0,0.0,0.0,0.0,81.0,507.0,65.0,371.0,264.0,98.0,81.0,150.0,329.0,5.0,340.0,159.0,1440.0,1638.0,3.0
237,97.0,133.0,0.0,0.0,0.0,7.0,5.0,10.0,22.0,27.0,0.0,27.0,0.0,348.0,148.0,231.0,27.0,1898.0,791.0,2.0
238,179.0,130.0,0.0,0.0,0.0,2.0,40.0,2.0,33.0,1.0,0.0,1.0,0.0,374.0,97.0,257.0,1.0,29.0,791.0,6.0
239,84.0,189.0,0.0,0.0,0.0,147.0,911.0,161.0,940.0,906.0,410.0,546.0,411.0,203.0,464.0,52.0,550.0,622.0,1052.0,4.0
240,150.0,176.0,0.0,0.0,0.0,79.0,319.0,90.0,421.0,241.0,83.0,87.0,130.0,313.0,46.0,309.0,139.0,1251.0,1719.0,3.0
241,138.0,102.0,0.0,0.0,0.0,66.0,429.0,32.0,130.0,568.0,220.0,309.0,221.0,255.0,295.0,171.0,313.0,845.0,503.0,6.0
242,146.0,40.0,0.0,1.0,0.0,78.0,467.0,77.0,651.0,1201.0,627.0,726.0,636.0,130.0,459.0,135.0,730.0,69.0,290.0,5.0
243,13.0,135.0,0.0,1.0,0.0,62.0,198.0,68.0,285.0,228.0,72.0,141.0,67.0,305.0,227.0,191.0,137.0,1424.0,742.0,1.0
244,5.0,109.0,0.0,0.0,0.0,12.0,27.0,18.0,17.0,31.0,2.0,27.0,2.0,350.0,144.0,233.0,27.0,1898.0,924.0,2.0
245,135.0,118.0,0.0,1.0,0.0,96.0,830.0,88.0,850.0,515.0,170.0,295.0,168.0,224.0,362.0,134.0,298.0,1347.0,576.0,1.0
246,93.0,125.0,0.0,0.0,0.0,7.0,5.0,5.0,3.0,64.0,9.0,52.0,8.0,333.0,180.0,213.0,51.0,1807.0,864.0,6.0
247,224.0,25.0,0.0,0.0,0.0,19.0,92.0,12.0,87.0,184.0,45.0,123.0,46.0,296.0,245.0,182.0,121.0,1666.0,748.0,6.0
248,201.0,182.0,0.0,0.0,0.0,75.0,326.0,115.0,757.0,681.0,305.0,397.0,297.0,272.0,329.0,119.0,402.0,431.0,1164.0,4.0
249,63.0,185.0,0.0,0.0,0.0,112.0,747.0,116.0,721.0,795.0,348.0,468.0,358.0,225.0,399.0,96.0,472.0,509.0,901.0,4.0
250,22.0,74.0,0.0,0.0,0.0,84.0,455.0,84.0,403.0,373.0,168.0,192.0,105.0,395.0,198.0,127.0,192.0,1086.0,1487.0,0.0
251,46.0,164.0,0.0,0.0,0.0,82.0,350.0,69.0,369.0,503.0,166.0,208.0,245.0,238.0,96.0,330.0,252.0,937.0,1901.0,3.0
252,36.0,67.0,0.0,0.0,0.0,72.0,55.0,99.0,812.0,707.0,325.0,405.0,314.0,302.0,305.0,113.0,409.0,328.0,1288.0,1.0
253,144.0,144.0,0.0,0.0,1.0,154.0,1047.0,206.0,1157.0,238.0,70.0,156.0,71.0,280.0,258.0,184.0,154.0,1746.0,637.0,6.0
254,169.0,174.0,0.0,0.0,0.0,31.0,178.0,75.0,423.0,230.0,73.0,88.0,116.0,304.0,73.0,292.0,126.0,1286.0,1815.0,3.0
255,230.0,19.0,0.0,0.0,1.0,43.0,305.0,107.0,798.0,167.0,43.0,105.0,42.0,314.0,217.0,194.0,104.0,1638.0,961.0,6.0
256,17.0,2.0,0.0,0.0,0.0,63.0,65.0,68.0,35.0,1263.0,675.0,776.0,685.0,215.0,326.0,179.0,780.0,12.0,318.0,5.0
257,37.0,191.0,0.0,0.0,0.0,101.0,459.0,188.0,762.0,889.0,393.0,537.0,406.0,183.0,468.0,68.0,541.0,651.0,794.0,4.0
258,69.0,87.0,0.0,1.0,0.0,79.0,616.0,84.0,502.0,109.0,11.0,83.0,32.0,282.0,215.0,228.0,82.0,1838.0,90.0,2.0
259,65.0,144.0,0.0,0.0,0.0,133.0,1042.0,183.0,1136.0,191.0,53.0,114.0,55.0,311.0,211.0,203.0,113.0,630.0,608.0,6.0
260,185.0,35.0,0.0,0.0,0.0,36.0,151.0,67.0,354.0,1243.0,659.0,758.0,667.0,211.0,358.0,151.0,762.0,28.0,442.0,5.0
261,62.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,366.0,112.0,249.0,9.0,1898.0,791.0,2.0
262,32.0,131.0,0.0,0.0,0.0,95.0,536.0,54.0,526.0,93.0,15.0,65.0,24.0,316.0,184.0,226.0,64.0,1783.0,341.0,2.0
263,188.0,173.0,0.0,0.0,1.0,90.0,375.0,103.0,668.0,809.0,362.0,475.0,355.0,248.0,404.0,70.0,479.0,638.0,1227.0,4.0
264,139.0,62.0,0.0,0.0,0.0,91.0,367.0,42.0,412.0,739.0,360.0,398.0,343.0,358.0,220.0,145.0,403.0,92.0,1375.0,1.0
265,221.0,82.0,0.0,0.0,0.0,91.0,13.0,4.0,5.0,62.0,9.0,49.0,8.0,336.0,174.0,216.0,48.0,1829.0,852.0,6.0
266,13.0,135.0,0.0,1.0,0.0,62.0,198.0,68.0,285.0,228.0,72.0,141.0,67.0,305.0,227.0,191.0,137.0,1424.0,742.0,1.0
267,111.0,27.0,0.0,0.0,0.0,200.0,1011.0,68.0,431.0,975.0,448.0,583.0,452.0,202.0,457.0,60.0,587.0,398.0,1004.0,1.0
268,55.0,96.0,0.0,0.0,1.0,148.0,1022.0,171.0,1087.0,185.0,41.0,117.0,56.0,283.0,226.0,214.0,116.0,1735.0,320.0,2.0
269,248.0,165.0,0.0,0.0,1.0,89.0,457.0,116.0,589.0,838.0,370.0,509.0,374.0,198.0,462.0,59.0,513.0,799.0,942.0,4.0
270,17.0,193.0,0.0,0.0,0.0,110.0,493.0,103.0,454.0,896.0,404.0,540.0,406.0,201.0,465.0,53.0,544.0,652.0,1006.0,4.0
271,111.0,24.0,0.0,0.0,0.0,75.0,500.0,75.0,340.0,1217.0,630.0,745.0,642.0,113.0,487.0,126.0,749.0,91.0,276.0,5.0
272,1.0,33.0,0.0,0.0,0.0,101.0,750.0,96.0,550.0,389.0,155.0,220.0,110.0,337.0,264.0,121.0,222.0,1365.0,1342.0,0.0
273,82.0,72.0,0.0,1.0,0.0,52.0,346.0,82.0,843.0,794.0,363.0,451.0,359.0,271.0,349.0,100.0,455.0,337.0,1235.0,1.0
274,131.0,171.0,0.0,0.0,0.0,62.0,283.0,91.0,608.0,704.0,318.0,409.0,308.0,286.0,331.0,103.0,413.0,448.0,1270.0,4.0
275,143.0,128.0,0.0,0.0,0.0,163.0,893.0,74.0,212.0,976.0,447.0,584.0,453.0,192.0,465.0,62.0,588.0,418.0,891.0,1.0
276,230.0,2.0,0.0,0.0,0.0,81.0,241.0,65.0,426.0,1130.0,571.0,706.0,590.0,70.0,541.0,123.0,710.0,215.0,179.0,5.0
277,92.0,184.0,0.0,0.0,0.0,94.0,494.0,128.0,695.0,952.0,430.0,574.0,432.0,188.0,489.0,40.0,578.0,678.0,1015.0,4.0
278,27.0,193.0,0.0,0.0,0.0,98.0,624.0,112.0,682.0,868.0,389.0,520.0,394.0,210.0,444.0,65.0,524.0,571.0,1013.0,4.0
279,147.0,98.0,0.0,0.0,0.0,71.0,495.0,70.0,239.0,783.0,336.0,479.0,349.0,190.0,448.0,79.0,483.0,836.0,751.0,1.0
280,53.0,122.0,0.0,0.0,0.0,88.0,443.0,18.0,100.0,125.0,33.0,81.0,31.0,329.0,190.0,206.0,80.0,1660.0,959.0,6.0
281,50.0,104.0,0.0,0.0,0.0,38.0,203.0,74.0,251.0,67.0,5.0,51.0,17.0,317.0,173.0,236.0,50.0,1860.0,160.0,2.0
282,84.0,213.0,0.0,0.0,0.0,86.0,441.0,80.0,494.0,337.0,129.0,115.0,179.0,328.0,9.0,333.0,187.0,1097.0,1640.0,3.0
283,61.0,133.0,0.0,0.0,0.0,10.0,14.0,36.0,91.0,111.0,54.0,52.0,24.0,402.0,120.0,200.0,55.0,1576.0,1553.0,0.0
284,234.0,35.0,0.0,0.0,0.0,78.0,272.0,73.0,210.0,1123.0,554.0,700.0,584.0,37.0,568.0,136.0,704.0,257.0,93.0,5.0
285,166.0,178.0,0.0,0.0,0.0,134.0,725.0,123.0,555.0,904.0,403.0,544.0,415.0,184.0,463.0,72.0,548.0,557.0,769.0,4.0
286,221.0,178.0,0.0,0.0,0.0,56.0,441.0,65.0,468.0,361.0,130.0,127.0,196.0,301.0,15.0,352.0,204.0,1152.0,1687.0,3.0
287,208.0,83.0,0.0,0.0,0.0,72.0,330.0,26.0,163.0,209.0,53.0,137.0,55.0,288.0,255.0,180.0,133.0,1646.0,671.0,6.0
288,177.0,32.0,0.0,0.0,0.0,78.0,467.0,68.0,284.0,1181.0,619.0,726.0,621.0,124.0,486.0,113.0,730.0,85.0,367.0,5.0
289,39.0,6.0,0.0,0.0,0.0,81.0,419.0,76.0,442.0,1003.0,463.0,606.0,475.0,159.0,515.0,45.0,610.0,480.0,780.0,1.0
290,155.0,38.0,0.0,0.0,0.0,73.0,240.0,70.0,184.0,643.0,287.0,354.0,282.0,311.0,254.0,158.0,359.0,219.0,1244.0,1.0
291,154.0,9.0,0.0,0.0,0.0,32.0,114.0,27.0,86.0,1094.0,542.0,681.0,568.0,45.0,559.0,134.0,685.0,256.0,113.0,5.0
292,173.0,66.0,0.0,0.0,0.0,72.0,110.0,72.0,512.0,1247.0,656.0,771.0,669.0,177.0,395.0,149.0,775.0,48.0,350.0,5.0
293,105.0,180.0,0.0,0.0,0.0,123.0,826.0,104.0,816.0,966.0,434.0,589.0,440.0,163.0,529.0,26.0,593.0,792.0,909.0,4.0
294,243.0,97.0,0.0,0.0,0.0,173.0,941.0,83.0,335.0,502.0,178.0,265.0,173.0,275.0,271.0,176.0,267.0,967.0,589.0,6.0
295,156.0,173.0,0.0,0.0,0.0,81.0,338.0,73.0,348.0,404.0,136.0,162.0,210.0,261.0,66.0,341.0,219.0,1027.0,1843.0,3.0
296,21.0,103.0,0.0,1.0,0.0,66.0,484.0,69.0,124.0,582.0,216.0,334.0,222.0,212.0,365.0,143.0,339.0,1090.0,492.0,6.0
297,214.0,221.0,0.0,0.0,0.0,83.0,457.0,67.0,163.0,210.0,61.0,72.0,102.0,310.0,67.0,292.0,114.0,1415.0,1789.0,3.0
298,230.0,219.0,0.0,0.0,0.0,84.0,319.0,69.0,100.0,261.0,80.0,107.0,140.0,275.0,80.0,313.0,149.0,1406.0,1873.0,3.0
299,51.0,185.0,0.0,0.0,0.0,84.0,527.0,171.0,934.0,737.0,320.0,434.0,331.0,223.0,385.0,112.0,438.0,545.0,750.0,4.0
300,111.0,186.0,0.0,0.0,0.0,142.0,821.0,143.0,844.0,804.0,351.0,474.0,360.0,222.0,408.0,90.0,478.0,566.0,865.0,4.0
301,36.0,156.0,0.0,0.0,0.0,62.0,235.0,182.0,952.0,290.0,104.0,150.0,111.0,310.0,166.0,250.0,155.0,763.0,1.0,3.0
302,19.0,123.0,0.0,0.0,0.0,38.0,28.0,26.0,57.0,73.0,10.0,58.0,12.0,325.0,187.0,214.0,57.0,1794.0,661.0,6.0
303,139.0,233.0,0.0,0.0,0.0,108.0,841.0,101.0,891.0,188.0,54.0,53.0,99.0,318.0,39.0,311.0,111.0,1555.0,1707.0,3.0
304,113.0,170.0,0.0,0.0,0.0,75.0,141.0,54.0,438.0,416.0,142.0,167.0,212.0,266.0,68.0,334.0,221.0,969.0,1845.0,3.0
305,43.0,22.0,0.0,0.0,0.0,77.0,412.0,66.0,350.0,1192.0,613.0,739.0,631.0,87.0,511.0,132.0,743.0,146.0,189.0,5.0
306,201.0,129.0,0.0,0.0,0.0,43.0,205.0,15.0,97.0,28.0,7.0,17.0,4.0,368.0,117.0,242.0,17.0,1784.0,1305.0,6.0
307,94.0,36.0,0.0,0.0,0.0,41.0,118.0,77.0,156.0,1059.0,517.0,675.0,528.0,34.0,600.0,50.0,679.0,422.0,365.0,5.0
308,107.0,102.0,0.0,0.0,0.0,18.0,65.0,15.0,28.0,129.0,62.0,60.0,27.0,407.0,125.0,190.0,61.0,1562.0,1546.0,0.0
309,240.0,59.0,0.0,0.0,0.0,74.0,306.0,129.0,790.0,657.0,294.0,378.0,287.0,280.0,313.0,127.0,383.0,407.0,1172.0,1.0
310,33.0,2.0,0.0,0.0,0.0,5.0,51.0,78.0,182.0,1001.0,459.0,610.0,474.0,121.0,556.0,43.0,614.0,734.0,588.0,1.0
311,184.0,177.0,0.0,0.0,0.0,93.0,473.0,88.0,483.0,800.0,354.0,473.0,354.0,235.0,409.0,76.0,477.0,629.0,1120.0,4.0
312,47.0,181.0,0.0,0.0,0.0,79.0,443.0,105.0,961.0,222.0,78.0,67.0,111.0,340.0,31.0,298.0,122.0,1401.0,1644.0,3.0
313,140.0,57.0,0.0,0.0,0.0,84.0,443.0,92.0,363.0,547.0,214.0,308.0,171.0,295.0,349.0,76.0,312.0,1331.0,1298.0,0.0
314,159.0,176.0,0.0,1.0,0.0,111.0,661.0,146.0,889.0,785.0,351.0,463.0,350.0,245.0,395.0,80.0,467.0,577.0,1171.0,4.0
315,223.0,228.0,0.0,0.0,0.0,95.0,368.0,93.0,865.0,244.0,78.0,97.0,129.0,292.0,73.0,303.0,138.0,1359.0,1824.0,3.0
316,189.0,151.0,0.0,0.0,0.0,100.0,896.0,227.0,1162.0,676.0,282.0,398.0,309.0,204.0,351.0,165.0,405.0,596.0,24.0,4.0
317,161.0,215.0,0.0,0.0,0.0,83.0,434.0,111.0,1043.0,288.0,90.0,130.0,143.0,271.0,107.0,286.0,153.0,1239.0,1907.0,3.0
318,199.0,203.0,0.0,0.0,0.0,88.0,421.0,139.0,779.0,488.0,153.0,198.0,248.0,215.0,86.0,362.0,258.0,1204.0,1890.0,3.0
319,165.0,171.0,0.0,0.0,0.0,121.0,909.0,127.0,735.0,904.0,413.0,545.0,405.0,217.0,466.0,36.0,549.0,733.0,1204.0,4.0
320,57.0,111.0,0.0,0.0,0.0,10.0,31.0,22.0,28.0,132.0,63.0,60.0,29.0,407.0,122.0,193.0,64.0,1534.0,1557.0,0.0
321,162.0,57.0,0.0,0.0,0.0,94.0,722.0,79.0,403.0,881.0,409.0,514.0,405.0,246.0,396.0,78.0,518.0,355.0,1194.0,1.0
322,247.0,196.0,0.0,2.0,0.0,113.0,407.0,54.0,68.0,253.0,85.0,93.0,136.0,305.0,50.0,313.0,145.0,1275.0,1747.0,3.0
323,45.0,221.0,0.0,0.0,0.0,96.0,642.0,83.0,892.0,232.0,68.0,84.0,129.0,285.0,57.0,326.0,138.0,1467.0,1791.0,3.0
324,77.0,19.0,0.0,0.0,0.0,38.0,288.0,57.0,302.0,1105.0,547.0,690.0,576.0,39.0,566.0,136.0,694.0,265.0,92.0,5.0
325,190.0,169.0,0.0,1.0,0.0,130.0,488.0,93.0,442.0,929.0,419.0,564.0,416.0,190.0,497.0,30.0,568.0,796.0,1072.0,4.0
326,113.0,110.0,0.0,0.0,0.0,18.0,34.0,26.0,24.0,153.0,72.0,67.0,34.0,413.0,122.0,187.0,71.0,1477.0,1572.0,0.0
327,84.0,90.0,0.0,0.0,0.0,82.0,517.0,72.0,471.0,447.0,189.0,234.0,130.0,373.0,238.0,112.0,236.0,1118.0,1447.0,0.0
328,36.0,115.0,0.0,0.0,0.0,16.0,15.0,16.0,61.0,136.0,67.0,61.0,28.0,415.0,121.0,186.0,66.0,1589.0,1581.0,0.0
329,172.0,79.0,0.0,0.0,0.0,38.0,87.0,48.0,100.0,498.0,155.0,292.0,156.0,208.0,382.0,130.0,295.0,1434.0,529.0,6.0
